Month,Day ,Year,Value
12,4,1821,-54.2254254391295
11,15,1976,-30.9928014680749
3,4,1877,-8.11919044214427
7,4,2011,47.4973680256204
5,9,1830,-12.5000788461281
6,1,1962,89.077009628243
3,16,1823,63.0035930908146
2,18,1896,-8.11609474657259
7,10,1982,-40.1393621834946
1,11,1938,-10.5261060985855
6,23,1818,102.716056205702
4,10,2006,175.603222838733
1,18,1993,52.4736833713522
7,6,1927,-168.790840684888
10,24,1957,69.512748604913
1,11,1954,-14.7243474262067
7,4,1843,-61.069652443506
5,28,1871,-68.8805691140168
1,9,1920,-29.4996915309672
1,25,1866,-42.9032970373125
5,23,1867,-133.893819518639
11,26,1884,-34.7141309796203
3,8,1951,-182.845454866522
2,3,1819,65.9839244859966
4,1,2016,13.0265582345592
12,19,1962,-7.07915887003747
4,17,1892,19.1628141039831
9,14,2019,17.4416956299142
7,18,1840,-77.4464161250226
1,4,1920,-2.69834622893921
11,8,1878,70.6394092016148
10,13,1966,90.0282226718445
8,20,1847,152.171368565452
11,6,1831,139.389443750231
2,3,1807,145.460678070781
5,18,1955,44.8360938267551
5,20,1950,-21.4454555852405
3,22,1991,121.494869653166
10,19,1982,6.11369534080831
10,12,1931,-80.2575003070044
4,13,1837,-88.2892965986999
10,3,1894,200.94270922057
8,26,1813,189.101424495183
7,20,1931,-126.499907354143
6,13,1811,27.5811750844055
7,19,1858,-4.06880847951634
8,17,1916,-67.4582467491766
6,5,1956,-141.911418133968
1,20,1949,30.8215050740659
12,1,1938,244.345866732818
4,23,1871,18.373099587733
10,14,1905,-21.356599575365
12,4,1905,-37.0034702059064
7,13,1892,-60.3440229428976
6,12,1981,47.9330009669094
11,7,1821,111.497567093154
1,8,1923,-61.2971030530496
9,5,1968,43.8242962019785
2,9,1896,121.479744001853
4,21,1802,-27.146030459873
11,9,1933,-152.396250294774
6,18,1906,38.5185807823253
10,1,1913,61.6442727364066
1,17,1949,-53.6452144623199
5,7,1801,43.1940983365809
4,20,2014,48.53567061424
7,2,1872,150.501006444457
2,26,1813,90.1654799432434
10,5,1820,-26.5634393696337
12,4,1816,-15.6636143926109
10,16,1933,11.1352090526496
4,19,1909,47.5546460991567
5,22,1884,-12.1335915558554
12,7,1934,-34.8132217308005
10,27,1926,62.2437974232156
1,17,1829,48.5889060580009
6,3,1958,25.5454274288563
4,24,1861,-56.2131138294281
10,11,1974,-40.7366923238203
11,10,1849,62.2345665439831
6,25,1976,-56.4402012593581
7,14,1828,162.926422758776
12,6,1804,-0.843170689494318
10,13,1972,-101.058229276594
3,20,2009,3.8555369741864
7,27,1882,71.8949000846085
3,7,1816,-87.9337530732568
6,4,1961,-30.1576268262905
4,19,1935,58.6637240162433
6,7,1929,-46.3431067447506
11,1,1959,119.609864253091
4,7,1907,15.2823015095696
7,6,2002,-10.755176676994
5,7,1875,-41.5074998446783
7,4,1903,93.4766354968018
6,14,1921,-167.913845104474
1,4,1902,32.1260612595167
9,21,1994,102.264497588952
1,4,1969,68.6242793487229
1,9,1820,189.268017217254
2,23,2007,71.9778081848384
8,17,1922,-55.4694563283451
5,8,1974,-176.116655185371
10,6,1935,134.349125906735
8,20,2005,-21.0527568376798
6,8,1860,97.5267154218628
8,1,2015,-73.710720552799
10,19,2003,117.658900576293
4,1,1817,-91.0251784239116
1,21,2020,-22.8517963450304
6,26,1805,-175.347344216369
9,3,1960,50.2520274145626
11,11,1894,-73.7963737384709
10,14,1828,-73.0211316400193
12,25,1971,-55.5030109141561
9,20,1879,-5.04954312691661
7,24,1989,-30.5885791381258
9,22,1862,77.8871765894791
3,2,1810,-31.8156851678522
7,23,1895,33.0754068616983
1,23,1885,116.112534206201
10,16,1866,-109.565554215467
10,23,1950,117.378660217232
11,8,1859,-43.6922729624192
6,6,1859,-177.401797833218
3,20,1823,-48.1954995254163
1,4,1991,-162.712807456416
3,17,1945,74.9696901598764
10,28,1955,136.660616911329
4,18,1945,192.578724203386
4,22,1916,-7.12315305400672
5,13,1807,82.6884991294215
10,13,1899,-93.3154298213455
3,24,1988,128.481311527477
9,13,1968,75.856024279091
6,14,1871,0.762290451712264
10,5,1984,172.866042666012
5,23,1891,169.991459645065
3,3,1946,68.8837635507529
6,26,1886,207.444765166219
9,16,2003,35.8813834146279
1,3,1861,-16.2479934047964
11,11,1867,47.7446360885889
4,26,1814,-65.4500691391118
7,22,1944,-87.7008769777869
8,17,1959,147.244999162878
12,12,1928,-87.9239344250905
7,27,1968,139.155230278969
1,25,1873,-143.614648849748
3,17,1820,60.0018120500229
9,3,1836,-84.6598734878369
3,1,1906,29.9359147740896
4,25,1877,-41.1718443847943
4,6,1884,96.368706853078
1,11,1831,-186.545887455658
12,6,1997,115.589402511158
12,11,1996,-64.9865320497854
4,3,1856,-38.7204103582553
7,1,1908,-203.935732014087
5,16,1904,142.296610583481
5,14,1846,-45.4655380738024
11,23,1966,50.2470853281454
8,10,1941,104.913300067207
7,24,1967,55.1980731105588
4,20,1944,6.95328597288482
10,18,1963,70.6549350052618
6,3,1833,-91.2186418630563
6,11,1807,-271.1016638972
8,5,1945,-22.5729916012606
7,2,2008,-117.06082410742
1,14,1960,-11.2234616502817
8,24,1822,-32.7352572535751
11,16,2002,-65.3945729640617
12,28,1899,2.77797099840728
1,14,1900,108.567690795996
7,6,1957,-227.066137553903
11,23,1908,9.14974652131165
8,2,1967,64.5465389699164
3,24,1903,-118.135769124109
7,23,1866,-112.465912203254
8,2,1827,-48.4851924631743
10,7,1979,65.293815408915
3,11,1976,-72.8770698890123
3,22,2014,-182.503427520285
6,13,1856,-131.82644424653
4,23,1943,5.24296073720425
6,9,1936,18.10379583514
6,15,1860,-39.9604469195218
4,8,2001,-67.0602719950558
7,21,1890,131.9680524463
4,22,1820,-65.3362074013033
2,20,1994,-1.22259751121036
1,18,1896,-35.6535401237439
8,23,1827,-9.36162896101048
12,4,1928,17.7446702275962
12,16,1889,-6.71553917291847
1,27,1969,-93.512236424327
1,27,1911,25.9006323042904
8,18,1829,-12.6785629786247
9,23,2016,-320.809723403233
1,26,1954,95.8634800229576
2,14,1982,-53.6078088274411
8,5,1938,-36.3140131212459
7,6,1908,-71.7921774964603
4,1,1894,78.0770809942479
10,7,1967,170.036287338456
5,20,2010,-190.27308418136
3,24,1914,72.7521940894979
11,27,1838,-96.3515385342957
6,23,1949,-82.7579991337849
2,19,1830,-36.9706654636344
4,16,1840,126.741297556821
4,4,1854,-32.5471607465923
1,27,1923,-54.5936181269815
4,22,1834,-19.8304380661592
9,10,1982,-105.84341136862
8,18,1874,-60.9105925507958
8,24,1857,42.231285807929
5,7,1802,23.9456015359795
1,7,1982,-125.897537445912
9,6,1925,86.8738909150707
12,2,1848,29.2593740378872
6,2,2009,-4.03675986963563
6,10,1826,240.108852026556
1,2,1999,-179.10140962905
6,10,1851,75.9683453005658
4,14,1840,31.3026875264179
3,19,1844,-23.4431814312035
8,17,1989,-12.8943265227769
11,3,1863,182.23542998057
2,2,1979,68.3779216689301
10,20,1896,92.9123709208327
5,26,1983,238.325743009673
10,6,2020,161.161744589096
4,23,1998,-98.7250075534789
5,17,1962,-139.739327764299
4,15,1810,-10.419408731777
12,7,1903,-137.289413391866
10,7,1873,-13.4200550579166
8,19,1954,62.8318856570167
3,19,1815,-113.487142313112
1,16,1854,174.432045121727
3,23,1879,-80.2701124424565
10,22,2015,83.0439397265866
3,1,1889,-4.40775444611148
10,7,1930,-69.4821371641384
3,21,1963,-90.3261980837786
6,13,1839,73.2763671493134
11,14,1985,69.3100923012698
10,20,1970,104.963010509362
3,2,1862,-0.325588422071147
11,2,1981,33.8175202149838
2,7,1991,15.3127658979962
10,3,1806,-37.0179876732095
9,17,1927,-191.638420932431
12,19,1906,224.775717193639
8,19,1881,203.656043646462
8,12,1826,27.6774000729851
4,18,2012,-18.493674231121
2,13,1904,-10.7044574165109
12,14,1806,53.8567872514366
7,4,1851,-66.8938429979566
3,3,1811,27.3005841497591
3,3,1857,-31.1021055850229
10,12,1942,140.993911730826
4,21,1970,46.341377602496
5,28,1905,-119.59787688691
9,21,1939,-90.2841224824156
4,5,1896,-113.868933548764
6,21,1952,-63.9987520856161
7,25,1868,-15.9355827957868
9,10,1905,-176.173023094086
9,27,1987,105.11054541568
8,18,1946,35.7023436789096
9,4,1987,-95.3833471497872
8,28,1940,-110.008454889239
5,5,1991,-74.4611171229991
5,11,1840,69.5928273641813
1,8,2019,183.989174622706
7,19,1906,-21.6456033079346
1,17,1936,-29.0994917670419
1,9,1998,-265.958303505945
10,19,1983,-28.4269638886663
1,19,1990,-71.2910115915792
2,1,1828,-103.872569713056
10,5,1829,121.304424772159
11,23,1933,-25.9019930640452
3,25,2006,45.7978821052357
11,20,1905,89.1709444237625
8,21,1869,13.7213811037762
1,28,1974,-15.3865647188029
3,13,1923,-19.5810609003596
7,5,1958,98.302883096499
9,9,1996,46.1518824195405
12,7,1961,-43.1766624720803
3,19,1806,-30.382898055094
3,14,1822,-79.0849629566408
9,23,1941,145.462650029234
3,16,1962,-24.47311884377
4,15,1872,-81.995024159089
2,4,1833,221.293095940706
7,3,1930,72.7774489547358
7,20,1848,20.6578168356877
7,15,1837,-167.515948456034
3,11,1833,96.1465028856296
1,14,2013,2.60324618747022
3,26,1856,-15.9334329683149
11,12,1876,-34.1869148094867
5,18,1986,-123.836311311535
4,24,1888,-120.72387233953
1,26,1996,-9.18837740169289
8,17,2006,14.9034185730514
7,7,1823,32.4695220849225
4,27,1951,110.435071839539
11,19,1900,-60.956076212428
1,25,1931,-68.0431456358853
11,7,1945,-91.7391665068468
11,3,1814,120.916053386453
6,25,2008,-70.0888621121299
7,28,1898,-41.0263403404168
2,25,1850,31.9790314757029
6,5,1919,16.3458274859089
8,28,1846,41.8661247282369
2,23,1870,58.344742161995
12,9,1864,-88.1257885194892
12,26,1900,-79.3108020808444
6,8,1952,-14.4743587422486
12,4,2017,-168.490662903293
5,3,1974,2.36982517437293
7,23,1811,89.4563960877148
9,12,1933,52.8141278929241
9,8,1961,14.4253971841584
9,5,1972,-24.6790129780088
8,9,1840,-62.6694512122671
6,2,1812,77.6496105005388
11,15,1943,48.2063284466554
6,14,1937,-128.956718684035
11,10,2001,-3.03846176652618
9,21,1841,-237.791680558515
6,14,1802,-17.4220508056477
2,16,1968,84.3678791776846
6,13,2000,-80.9690781401716
9,25,1803,-101.14259477903
5,28,1824,157.229536416875
6,17,1824,-64.3075156136599
11,23,1989,-118.195022938222
9,8,2011,64.4781157520729
10,17,1972,22.5811101664516
2,27,1933,-57.1476269684057
2,5,1990,88.9041421623048
4,8,1929,302.094510118596
4,5,1914,194.828773784486
5,23,1912,-88.4045393361432
1,20,2012,-24.2051059106275
9,18,1899,-83.8126693251583
5,24,1885,207.824517219549
3,2,1832,129.836674509491
6,23,1863,17.9988895528636
12,25,1841,15.0631426154306
6,11,1897,77.281611719402
12,24,1861,14.9720469595684
7,19,1951,-85.7219981415466
8,13,1951,-70.8139601213791
8,27,1850,-50.307749206894
9,18,1864,7.58433480566751
12,6,1883,136.94977405847
9,19,1861,141.158502393696
2,23,1952,-103.199582668187
9,16,1862,-63.7445949061567
4,12,1866,33.7513227686472
1,18,1956,-125.675078076034
5,22,2015,-75.5587208745383
11,4,2011,106.159871146336
9,3,1983,111.448777919014
12,6,2018,-37.2858291716524
10,16,1873,57.100372361038
7,7,1994,71.1628750992869
6,2,1948,-56.2859943938509
4,13,1892,-189.401971763588
6,2,1996,47.3001304965999
3,17,1997,2.62796226479394
12,7,2016,-44.0882885864659
12,3,1810,-133.928098792823
9,5,1954,-39.8133195466905
4,4,1916,46.4792617815111
8,20,1915,-45.9735505426078
8,7,1860,-23.7879929554384
5,2,1959,142.301626394172
2,14,1869,-72.7258438370478
7,26,1928,194.160686337381
7,2,1981,-130.554532503002
12,4,1882,74.2498729145494
11,8,1900,-14.3894967455503
1,24,1986,3.81944287934896
1,17,1824,-8.78508571924856
8,19,1922,56.2839061625861
1,21,1867,-38.3320522242747
5,7,1905,-80.3565253414718
9,9,1933,103.601662537079
11,6,1993,-18.1468604871466
1,16,1958,-64.1919812254497
6,9,1972,-143.448336170005
3,16,1934,212.812166247032
6,5,1915,-106.990406108296
8,23,1808,28.3899274088962
8,27,1939,80.0365740283626
6,3,1815,18.1515734773666
12,19,1956,-12.4583658730081
6,4,1952,73.0299674805107
3,7,1935,-0.376575602267421
3,20,1918,-51.1672787997009
4,5,1927,-14.1152262795305
1,5,1965,66.2453649241537
6,12,1926,57.1577949601632
12,15,1970,-42.6242340016434
7,15,1891,106.316851451269
3,14,1839,148.768256527292
9,17,1829,-51.9522549883261
2,3,1916,97.9389022174048
11,27,1844,-49.677557469578
7,18,1809,-78.8568734169563
9,8,1962,20.0238007181458
9,3,1841,145.739430224581
1,25,1897,66.6511260968662
10,22,2020,39.9285351474656
3,14,1921,1.63922500632254
1,20,1964,46.4034715133646
5,17,1905,144.284045946786
6,19,1801,54.7884534684606
12,19,2005,272.708787726019
9,21,1811,-81.1020633309717
2,9,1878,-61.8784310758524
8,13,1909,-51.8027161065149
6,26,1846,-153.107664983419
2,8,1970,-72.5549118964972
9,9,1912,-130.215114224968
5,12,1807,200.079220912959
3,25,1924,-25.3071723568005
2,10,1870,-34.0570540342047
2,18,1934,-120.754943318951
7,9,1901,-71.6541198496761
11,11,1941,244.974283379743
1,19,1933,-33.7579618248202
12,14,1919,4.23243046152906
11,24,1846,48.742969442924
2,9,1942,144.835196494776
11,10,1960,109.136440284833
11,8,1992,25.1538880469004
3,5,1977,12.9016539637039
1,3,1927,-31.1706125050248
8,20,1967,-7.85668792536988
5,26,1964,-19.3034753275026
4,26,1823,127.642474275465
2,23,1898,30.757319773766
7,10,1849,131.808318646773
7,17,1825,-150.790149941525
9,24,1845,-76.7570545022117
10,18,1860,16.2737719192736
4,2,1940,-59.5693322208086
6,12,1954,-57.3906755729163
1,28,1974,-173.459028929626
7,9,1830,-51.2545335222261
9,16,1940,-222.598100680023
6,3,2020,68.4111473599307
6,15,2016,-208.886937575159
10,4,1912,47.6744653507569
5,10,1941,-136.201863663607
12,28,1851,-74.782909030823
12,4,1926,-90.86642477534
9,16,1913,-137.819364127343
10,17,1922,21.6594418103201
6,10,1847,32.3992591732121
8,14,1823,-130.000273854827
10,24,1888,-22.4596102814137
6,8,1857,28.3368881744945
2,10,1892,-4.11880709086083
4,6,2018,83.7326650142629
11,21,2011,-94.2363766704418
10,10,1961,26.0868449327351
4,13,1828,114.125034406607
11,7,1918,24.0893809672765
11,21,2002,-58.3335244185769
10,14,1896,31.0984718724183
11,21,1983,-9.99991360643433
9,6,1869,144.78411328908
8,18,1841,-184.327469513853
5,26,1892,143.870625119014
1,28,1980,-49.3001580098066
8,2,1826,14.4003112960569
1,24,1931,-1.09935526594678
11,4,1831,7.7386532126752
7,2,1969,20.9174634019364
7,10,1908,160.969574873568
11,28,1950,29.8332006905575
11,7,1959,-91.5163646116089
3,4,2019,27.1568814339218
2,19,1936,-18.5590951495816
8,26,1877,136.035040050646
8,20,1886,77.623008859956
5,24,1917,11.500350471726
4,27,1850,-201.83815956856
8,25,1824,95.6237764932168
1,10,1914,-125.025169700325
10,24,2020,-203.288799863116
6,22,1807,156.082982667714
12,11,1950,-75.7750116990909
4,15,1852,30.8637161041856
3,8,1989,248.821413544888
7,15,1942,-124.341600595121
9,4,2006,43.9693439127804
5,2,1908,80.3038393328534
8,12,1847,63.1672554355389
8,1,1890,128.591055702183
11,23,1830,10.7109338843223
12,27,1935,-149.197897177191
2,24,1963,7.22388880414683
5,5,1997,-76.9159540848799
7,6,1938,-54.2274602221023
10,12,1861,22.6318552063723
5,16,1963,-35.6738048602297
6,26,1866,60.4827563128624
3,25,2018,-57.0897782618624
12,6,1971,205.339118663433
3,16,1828,115.908740269476
2,2,1960,-19.1196786512778
9,6,1857,-172.442596149879
8,19,1972,-16.2183548361274
3,28,1972,-61.1725232602793
11,20,1804,-101.745730641642
10,4,1819,35.6834071538644
11,28,1944,-19.3783588239258
7,25,1881,-59.2769102744972
2,16,1821,131.093302228365
8,12,1850,55.1112557669596
3,23,1984,147.017270803094
11,10,1865,76.0678172550126
6,27,1824,114.646063362348
5,17,1933,91.8840316461391
9,25,1892,103.994151841342
12,8,1804,-11.8221024156801
5,4,1823,-46.453403512283
2,14,1956,-112.113293466387
12,12,1810,-160.088779175662
4,19,1892,-37.7531131751294
7,5,1877,26.6159448440317
1,10,1876,-87.7602524691401
10,8,1848,-60.8499941149874
4,23,1851,86.6726752087225
2,13,1995,-15.9882430505927
9,12,1926,-0.203864568680187
7,17,1882,-136.334954053603
1,14,1843,9.98604460946364
3,13,1855,-183.783627451278
6,4,1901,-75.1254351711785
8,20,1979,-204.32885402169
5,22,1936,-49.7360354033014
3,26,1823,84.7331925378402
4,28,2010,67.0915107540015
3,15,2016,83.5134371983079
5,19,1841,-105.525287639137
10,12,1918,-93.5027176570442
9,11,1967,46.873014102972
4,23,1998,-173.321710698182
7,12,1961,182.425397540875
3,6,1918,-8.64504687809977
10,25,1867,263.062428735169
11,12,1992,134.62448367345
6,9,1970,-78.0393227361312
5,13,1825,151.191825841726
7,28,1944,115.537133004294
7,17,1933,56.6721006750529
11,25,1924,-200.480613540891
11,12,1887,125.551232897735
6,20,1979,-43.2176547867019
5,25,1851,-138.4871286992
6,13,1905,162.992085742009
4,19,1935,-43.5673066764234
5,27,1855,107.505359864751
11,8,1952,-84.6301500018058
11,18,1875,-38.0972914818551
1,20,1806,36.8685328697943
9,9,1817,-60.1809626060137
12,27,1860,82.6445533980339
11,23,1952,-31.4023755523166
8,18,1977,66.9408450956823
5,2,1897,-129.135607494477
3,15,1836,-51.8662103317296
12,23,1914,-111.053553124591
9,24,1815,-124.227988703713
8,20,1871,111.358554299141
7,8,1851,194.399601623892
11,18,1821,-169.268024071891
3,22,1867,-48.3284435854427
9,20,1871,-66.6696034396378
1,22,1911,-97.2053646410238
4,5,1919,-58.8055196392976
2,15,1875,131.265168163785
4,20,1831,-177.926227451553
9,15,1837,136.525542516002
11,12,1923,-47.0580573712087
7,20,1860,-35.6435885144183
3,4,1866,97.0366240858587
8,4,1836,45.3024342421344
3,16,2012,-82.6663348338052
10,25,1841,40.6053349348098
8,11,1926,-64.3751417396143
3,28,1945,156.003412215539
6,26,1944,33.0177592464481
1,9,1877,62.0056846026166
9,14,1982,-61.6079467271841
3,19,1919,85.9648818268889
1,4,1865,18.7160172906657
5,13,1825,101.307797534808
1,25,1892,65.7992957136583
8,11,1917,59.7179406771298
7,25,1933,3.74304126353225
7,26,1813,27.9020373286075
3,19,1902,78.2787409181679
10,6,1858,11.386422093926
1,21,2020,86.5278857838342
7,25,1814,0.213984842858907
11,22,1871,-123.440550307282
3,4,1862,86.6037538935036
11,13,2020,108.726295971585
10,13,1934,-38.5427751628618
8,23,1915,226.519422161778
5,19,1928,131.265695477071
2,1,2005,4.95818282083487
8,26,2018,-98.0488445615039
12,13,1927,-19.632181754959
9,22,1954,320.532998155101
1,1,1979,128.176947468026
6,22,1955,-29.5425286040765
1,17,1934,237.166119200677
4,9,1921,-88.8468107803967
2,13,2000,-112.294446480008
11,28,1993,-173.168040334663
10,9,1934,110.589250116519
12,17,1822,108.486386827422
9,8,1838,120.306010658599
12,14,1807,76.2568531130287
6,28,1921,46.3133043200682
4,16,1926,-30.9546118002504
4,3,1935,55.5896722366308
4,8,1922,-27.607999257032
12,16,1917,-192.486901304854
7,23,1998,137.275631377281
1,13,1807,9.67665626917682
3,12,1982,147.648569398697
5,17,1815,-69.4233322407641
9,9,1800,62.7585038887828
8,9,1870,40.8016244085567
6,16,1916,1.23187115921091
7,23,1880,2.61747509648806
9,16,1841,8.0888668359727
9,1,2005,-24.6218906483106
7,21,2007,-187.140149211417
5,4,2009,64.3726317087847
10,5,1864,141.524178454329
9,19,1898,-44.6331438865561
1,25,1999,-79.5591464788883
11,19,1887,141.36820093828
11,5,1868,-65.2697093421876
9,16,2002,-112.98706079685
1,1,1892,29.6973534277414
9,19,1895,-101.989530929385
3,5,1831,-4.73238192181313
11,27,1907,308.944587777228
4,13,1913,-77.4325393740507
7,13,2017,-93.8763491121682
7,16,1839,23.6158837018211
7,28,2017,241.047435041458
10,2,1849,101.876206120749
2,20,1981,5.49839876375466
9,11,1836,-46.1347092621224
8,20,1871,76.9796771363345
1,22,1986,-161.749759961612
1,20,1842,-26.8046258986882
10,8,1840,55.8517713378383
1,26,1935,84.2449365157932
2,25,1880,-59.170907925513
12,4,1865,-72.0464024712107
3,19,1968,59.2542826509358
11,10,1964,77.7516373394223
2,5,1896,140.02284301113
2,24,1897,-78.5501555208051
6,14,1923,-46.3837789945595
12,8,1986,-21.9679421631534
10,26,1963,-269.076804328739
5,1,1911,-27.8780218042272
3,19,2002,-76.4864072119409
1,21,2008,151.439681131567
2,17,1840,-20.2500318872012
1,7,1998,-1.73704312803331
12,14,1873,127.725912322818
10,21,2004,25.5506654773535
7,6,1819,138.8480283019
10,22,1861,-91.7962123541092
4,28,1927,-113.947994411859
10,28,1850,-14.2374975490201
3,5,1838,-129.013960976972
9,13,1904,65.0654435763745
7,20,1942,-34.842132112505
3,16,1930,54.9998646360518
7,6,1970,5.94991942758073
6,20,1952,93.4120857691254
8,28,1851,53.5401086468173
8,24,1987,179.928214856982
7,10,1988,-41.8547821107895
5,3,1911,168.367154982013
5,21,1878,-41.2033521591178
2,14,1883,38.0463439528844
8,16,1988,17.7207908388788
12,17,1947,138.181194434108
4,21,1906,29.5235556978947
9,9,1952,84.2271306336431
6,20,1840,-64.2837171958594
9,7,1919,-64.1892937890527
12,22,1824,189.080458744645
9,10,1960,-23.6554101715981
7,28,1899,-109.612357521552
3,2,1885,-41.5948679714994
1,28,1974,137.90448358746
